@relation 'MARSYAS_EMPTYdrum_features.arff-weka.filters.unsupervised.attribute.Remove-R121-124-weka.filters.unsupervised.attribute.Remove-R118,120-weka.filters.unsupervised.attribute.Remove-R115-117-weka.filters.unsupervised.attribute.Remove-R110-112-weka.filters.unsupervised.attribute.Remove-R106-107,109-weka.filters.unsupervised.attribute.Remove-R96-104-weka.filters.unsupervised.attribute.Remove-R90-92-weka.filters.unsupervised.attribute.Remove-R86-89-weka.filters.unsupervised.attribute.Remove-R77-84-weka.filters.unsupervised.attribute.Remove-R37-73-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-10,13,15-24,28-32,34-35,37,43'

@attribute Mean_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute output {0,1,2}

@data
-74.582454,0.505182,0.217234,0.602881,0.312732,0.000155,0.000144,0.00013,0.061039,15.728734,0.117545,0.102287,0.000088,0.504557,0.013842,0.169692,0.112821,0.000214,0.000223,0.000188,0
-74.400611,0.639729,0.537286,0.588014,-0.070522,0.000104,0.000089,0.000076,0.069351,15.193426,0.074988,0.187327,0.000077,0.521632,0.015816,0.177804,0.218788,0.000274,0.000291,0.000121,0
-72.731832,0.687128,0.447652,0.139258,0.268755,0.000132,0.000131,0.000126,0.036818,15.609333,0.372786,0.10449,0.00007,0.258674,0.019854,0.141834,0.17015,0.000236,0.000268,0.000227,0
-73.243753,0.882736,0.157558,0.098672,0.037704,0.000112,0.000112,0.000109,0.033512,14.721402,0.103474,0.233441,0.000059,0.215509,0.018565,0.125124,0.173566,0.000192,0.00022,0.000203,0
-76.252073,0.824429,0.235406,-0.179636,0.075384,0.0001,0.000099,0.000094,0.029273,16.59512,0.080681,0.19448,0.000053,0.249867,0.020929,0.143732,0.124641,0.000171,0.000187,0.000184,0
-76.087206,0.212236,0.408383,0.249003,0.082856,0.000185,0.000155,0.000134,0.010308,15.769391,0.143831,0.195799,0.00013,0.551053,0.008106,0.131095,0.183707,0.000279,0.000312,0.000204,0
-76.214046,0.367022,0.491686,0.4817,0.044106,0.000191,0.000161,0.000142,0.104439,15.327363,0.130249,0.193521,0.000137,0.112766,0.009096,0.154048,0.150824,0.000339,0.000373,0.000195,0
-72.677413,0.617866,0.418083,0.107819,-0.052285,0.000149,0.000125,0.00011,0.010337,14.408942,0.208282,0.176168,0.000109,0.514146,0.009842,0.120203,0.232983,0.000273,0.000301,0.000158,0
-74.220911,0.226295,0.379157,0.494135,-0.002925,0.000159,0.000142,0.000118,0.040062,15.582375,0.314386,0.306482,0.000095,0.44386,0.016975,0.169203,0.132289,0.000236,0.000253,0.000169,0
-74.648415,0.582435,0.628709,0.923254,-0.095458,0.000096,0.000083,0.000071,0.066415,15.078678,0.065938,0.199035,0.000067,0.368059,0.014077,0.090376,0.128845,0.000213,0.000225,0.000107,0
-73.157028,0.682251,0.331501,0.375685,0.207147,0.000185,0.000162,0.000143,0.03258,15.320371,0.068976,0.196845,0.000123,0.986099,0.017356,0.230662,0.185161,0.000333,0.000364,0.000242,0
-68.659052,0.430945,-0.960298,-0.578732,0.842909,0.000189,0.000189,0.000173,0.01145,14.443302,0.135607,0.179225,0.000093,7.817142,0.010411,0.274344,0.118192,0.000219,0.000248,0.000309,1
-68.787821,0.874906,-0.162934,-0.240767,0.401963,0.000214,0.000205,0.000187,0.015307,13.931738,0.118485,0.078599,0.000117,4.359221,0.010012,0.210649,0.111964,0.000304,0.000356,0.000356,1
-71.125082,0.72194,-1.170572,-0.926079,0.975254,0.000172,0.000159,0.000151,0.016161,15.959979,0.068926,0.312658,0.0001,9.71027,0.009432,0.390512,0.138073,0.000233,0.000266,0.000258,1
-69.645139,0.601138,0.295655,-0.614695,0.408479,0.000202,0.000188,0.000168,0.003982,14.164661,1.036503,0.421418,0.0001,0.629911,0.003879,0.268591,0.099385,0.000177,0.000198,0.00016,1
-70.960276,0.701845,0.154026,-0.145317,-0.118193,0.000216,0.000198,0.000185,0.004692,13.824274,0.36543,0.12262,0.000131,0.610471,0.004694,0.18877,0.127126,0.000287,0.000319,0.000208,1
-70.003677,0.241389,0.117752,-0.582955,0.069628,0.000173,0.000156,0.00014,0.003452,13.598312,0.668904,0.536054,0.000109,1.251195,0.004631,0.22768,0.123805,0.000294,0.000322,0.000194,1
-68.916579,-0.809087,-0.541935,0.009492,0.427681,0.000226,0.000235,0.000148,0.008732,14.03331,0.179604,0.041477,0.000066,4.26584,0.008334,0.160658,0.167634,0.000121,0.000137,0.00026,1
-70.898993,-1.201602,-0.800416,-0.045433,0.576407,0.000151,0.000153,0.000103,0.009754,14.910422,0.3678,0.470077,0.000055,10.019067,0.008948,0.154378,0.122316,0.000132,0.000146,0.000181,1
-69.711467,-0.723394,-0.064784,0.421181,0.385942,0.000196,0.000192,0.000131,0.011942,14.531925,0.145591,0.221631,0.000082,4.876944,0.009215,0.268505,0.109215,0.000205,0.000226,0.000261,1
-70.568993,-0.092295,-0.781389,-0.317413,0.374492,0.000123,0.000114,0.000102,0.015986,14.994124,0.265623,0.209972,0.000073,4.483653,0.01275,0.142229,0.215975,0.000208,0.000216,0.000165,1
-69.232958,0.169955,-0.624273,-0.412676,0.507526,0.000173,0.000174,0.000158,0.016295,14.034405,0.124289,0.444574,0.00009,3.504219,0.012136,0.254973,0.155739,0.000237,0.000276,0.00031,1
-72.035157,0.390678,-0.293102,-0.744906,0.805739,0.000158,0.000155,0.000154,0.022636,15.508604,0.340976,0.385706,0.000086,7.942292,0.01064,0.391683,0.157392,0.000194,0.000225,0.000255,1
-70.284687,0.643977,-0.529405,-0.500831,-0.306021,0.000181,0.000169,0.000154,0.003402,14.162168,0.629177,0.121397,0.000095,0.601179,0.004772,0.276742,0.089655,0.000176,0.000196,0.000151,1
-71.561277,0.80698,0.149636,-0.158495,0.041859,0.000165,0.00015,0.000142,0.011963,14.045586,0.37795,0.273839,0.000102,0.61242,0.005067,0.19604,0.162326,0.000219,0.000242,0.000158,1
-69.450776,0.560273,0.286401,-0.213366,0.033287,0.000205,0.000184,0.000165,0.004554,13.404113,0.548861,0.430325,0.000124,1.233927,0.004231,0.29061,0.130871,0.000244,0.000271,0.000185,1
-70.650349,-0.27219,-0.678166,-0.6416,0.736416,0.000231,0.000243,0.00015,0.006817,15.309536,0.101636,0.174138,0.000061,3.377858,0.008786,0.115052,0.190805,0.000109,0.000123,0.000271,1
-69.734856,-0.932983,-0.752089,-0.346662,0.517131,0.000177,0.000179,0.000118,0.01114,14.419207,0.433067,0.405383,0.000063,4.601122,0.008187,0.112305,0.138012,0.000137,0.000152,0.000201,1
-69.852962,-0.994191,-0.396913,-0.22406,0.603521,0.000177,0.000175,0.000118,0.00681,14.765608,0.154697,0.406542,0.000068,5.861599,0.007674,0.103419,0.097416,0.00017,0.000184,0.000224,1
-68.741059,0.043678,-0.395376,-0.452357,0.915727,0.000191,0.00019,0.000173,0.013781,14.491592,0.608155,0.180049,0.000095,7.876247,0.010612,0.251276,0.115522,0.000224,0.000258,0.000317,1
-69.590008,0.261242,-0.370944,-0.573603,0.677138,0.000185,0.000181,0.000164,0.013753,14.362828,0.050171,0.169999,0.000099,4.415254,0.011146,0.182045,0.146797,0.000263,0.000304,0.000319,1
-69.356175,0.532718,-0.680389,-0.680599,0.645632,0.000186,0.000173,0.000164,0.013269,14.834439,0.167093,0.136199,0.000107,7.702402,0.008906,0.297216,0.099875,0.000269,0.000303,0.000286,1
-70.243595,0.831931,-0.179836,0.011718,-0.207194,0.000137,0.000129,0.000118,0.002753,13.925256,0.302743,0.244742,0.000072,0.655252,0.004915,0.184767,0.079185,0.000135,0.000151,0.000115,1
-71.375043,0.300364,-0.167449,-0.453415,0.025984,0.000216,0.000197,0.000184,0.004289,14.175229,0.451177,0.23916,0.000133,0.679832,0.004961,0.145922,0.127806,0.000286,0.000318,0.000208,1
-70.116269,0.242191,0.186512,-0.133581,0.007607,0.000159,0.000144,0.000132,0.003526,13.739443,0.392299,0.399525,0.000095,1.071368,0.004162,0.257716,0.086073,0.000203,0.000224,0.000146,1
-69.334233,-0.952201,-0.138445,0.372179,0.653825,0.000188,0.000194,0.000129,0.015674,14.273359,0.176273,0.356742,0.000062,4.986674,0.008237,0.225333,0.096694,0.00014,0.000153,0.000228,1
-69.938063,-0.87889,-0.900778,-0.063818,0.718276,0.000142,0.000152,0.000101,0.012057,14.306987,0.194383,0.302911,0.000042,6.105952,0.00804,0.150652,0.106624,0.000098,0.000107,0.000189,1
-69.94223,-0.683817,-0.294679,0.276369,0.676305,0.000166,0.000165,0.000113,0.008547,14.484625,0.197048,0.115014,0.000062,7.607451,0.008954,0.258468,0.142943,0.000121,0.00013,0.000189,1
-69.992399,-0.000642,-0.784329,-0.778949,0.839187,0.000175,0.000176,0.000161,0.01601,15.153813,0.075053,0.352003,0.000083,8.374278,0.010316,0.28354,0.135501,0.000182,0.000206,0.000289,1
-70.263325,0.657013,-0.032484,-0.491312,0.46487,0.000151,0.00015,0.000141,0.016194,14.267025,0.16846,0.364482,0.000083,2.322066,0.010689,0.229162,0.138449,0.000233,0.000267,0.000271,1
-70.257121,0.90413,-0.451978,-0.463446,0.59077,0.000165,0.000157,0.000157,0.012429,15.242106,0.088351,0.041602,0.000096,3.915042,0.010936,0.151226,0.113978,0.000259,0.000285,0.00027,1
-70.483555,0.626782,0.006276,-0.143929,-0.139275,0.000177,0.000165,0.000151,0.018157,14.246691,0.680539,0.168364,0.000095,0.726147,0.004392,0.281972,0.159439,0.000176,0.000196,0.000148,1
-70.840634,0.529004,-0.040955,0.075952,-0.048839,0.000206,0.000186,0.000172,0.004136,13.675641,0.420153,0.286367,0.000128,0.81142,0.006452,0.196666,0.211868,0.00028,0.00031,0.000203,1
-69.114613,0.667902,0.152958,0.028125,-0.568993,0.000229,0.000206,0.000186,0.003449,13.60003,0.559738,0.283187,0.00014,1.883042,0.004905,0.279216,0.096622,0.000284,0.000315,0.000208,1
-69.466325,-0.677531,-0.715009,-0.375223,0.263951,0.00022,0.000226,0.000146,0.007398,14.465133,0.646945,0.437385,0.000071,6.560808,0.008518,0.131604,0.105184,0.000146,0.000163,0.000258,1
-70.212478,-1.148262,-0.326961,-0.090109,0.925411,0.000163,0.000165,0.000109,0.007443,14.386721,0.399969,0.274894,0.000059,5.604792,0.008236,0.188331,0.116285,0.000124,0.000138,0.000182,1
-69.679464,-1.004757,-0.27781,-0.049941,0.699757,0.000191,0.000188,0.000128,0.009862,14.414638,0.22603,0.061113,0.00008,6.31116,0.009657,0.117315,0.164674,0.000203,0.000225,0.000252,1
-69.320808,0.315664,-0.341704,-0.60254,0.505321,0.000167,0.000162,0.000149,0.016727,14.441181,0.380121,0.288717,0.000089,5.912128,0.012123,0.164548,0.175009,0.000226,0.000253,0.000275,1
-70.728596,1.310073,-0.556472,0.071391,0.241574,0.000174,0.000169,0.000156,0.014285,14.80094,0.176745,0.156866,0.000096,3.298636,0.012102,0.189654,0.193103,0.00026,0.000306,0.000303,1
-70.177079,0.484642,-0.467705,-0.158956,0.565004,0.000151,0.000143,0.000142,0.019917,14.899838,0.416026,0.04681,0.000088,3.260436,0.013126,0.222499,0.0896,0.00025,0.000272,0.000245,1
-70.845741,0.502466,-0.450617,-0.360551,-0.044936,0.000166,0.00015,0.000133,0.009125,14.448639,0.362963,0.301931,0.000101,0.78824,0.004304,0.186784,0.128237,0.000281,0.000307,0.000182,1
-72.060626,0.783222,0.255443,0.204861,-0.348348,0.000185,0.000168,0.000158,0.003642,14.464065,0.54729,0.110483,0.000116,1.020644,0.00526,0.199731,0.140266,0.000247,0.000274,0.000179,1
-69.527661,-0.382239,0.307771,-0.607532,0.077333,0.000202,0.000179,0.000159,0.008957,13.192435,0.463678,0.181714,0.000126,0.711754,0.006645,0.256636,0.117148,0.000245,0.000273,0.000184,1
-69.35403,-0.771984,-0.441064,-0.033751,0.610989,0.000227,0.000237,0.000151,0.011124,14.406169,0.053102,0.050674,0.000066,4.338712,0.008575,0.165506,0.179962,0.00013,0.000146,0.000269,1
-69.521465,-0.253079,-0.354836,-0.225417,0.623385,0.000162,0.000164,0.000112,0.006774,14.04674,0.588743,0.543147,0.000063,7.09726,0.008703,0.109736,0.102774,0.000155,0.000172,0.000201,1
-69.972535,-0.695074,-0.156086,0.025985,0.584589,0.000156,0.000156,0.000104,0.008624,14.577105,0.125612,0.360389,0.000054,7.127412,0.008869,0.116779,0.096577,0.000121,0.000129,0.000192,1
-68.6669,0.821908,-1.025337,-0.564633,0.835684,0.000194,0.000197,0.000182,0.011435,14.391982,0.125121,0.209199,0.000093,8.136379,0.011207,0.261801,0.108104,0.00021,0.000239,0.000325,1
-71.315744,0.614793,-0.549013,-0.430694,0.488159,0.000153,0.000152,0.000141,0.018326,15.250123,0.024101,0.395233,0.000082,2.67651,0.012847,0.219062,0.16904,0.000231,0.000262,0.000271,1
-70.702442,0.163854,-0.804922,-1.163607,0.439254,0.000169,0.000157,0.000148,0.010471,15.602095,0.084331,0.677251,0.000099,9.423651,0.008869,0.304505,0.142355,0.000234,0.000269,0.000253,1
-70.436915,0.618311,0.122474,-0.186911,0.111536,0.000167,0.000148,0.00013,0.003809,14.21417,0.476203,0.302532,0.000101,0.616537,0.004644,0.221585,0.075083,0.000262,0.000288,0.000172,1
-71.101227,0.287045,0.199113,-0.461617,0.059884,0.000157,0.000142,0.000134,0.003968,13.899653,0.36114,0.24456,0.000098,0.737124,0.005659,0.175289,0.163218,0.000232,0.000253,0.000157,1
-69.171068,0.491898,0.052234,-0.057767,-0.407321,0.000214,0.000194,0.000175,0.009255,13.250061,0.713988,0.21843,0.00013,1.47842,0.005467,0.293956,0.097115,0.000266,0.000295,0.000198,1
-69.825868,-0.4431,-0.745459,-0.360546,0.103825,0.000249,0.00026,0.000161,0.00857,14.753492,0.238939,0.219624,0.000066,5.443412,0.008119,0.187603,0.151893,0.000125,0.000141,0.000298,1
-69.43813,-0.630152,-0.564626,0.088583,0.646403,0.000194,0.000201,0.00013,0.009192,14.254452,0.314867,0.367546,0.000064,3.880004,0.007741,0.113456,0.084548,0.000144,0.00016,0.000226,1
-69.819192,-0.980237,-0.013328,0.210443,0.502045,0.00019,0.000188,0.000127,0.008214,14.392527,0.278458,0.28292,0.000077,6.770034,0.009301,0.187053,0.089167,0.000184,0.000204,0.000243,1
-68.793464,0.263832,-0.941674,-0.742454,0.66274,0.000164,0.000162,0.000146,0.009785,14.24653,0.165651,0.304496,0.000078,9.52414,0.009625,0.275023,0.144935,0.000169,0.00019,0.000261,1
-70.391296,0.888108,-0.275494,-0.166474,0.740126,0.00015,0.00015,0.00014,0.016209,14.522004,0.091559,0.244798,0.000081,2.637917,0.011944,0.249783,0.162846,0.000227,0.000259,0.000269,1
-70.981375,0.173298,-0.71276,-0.987995,0.555241,0.000171,0.000158,0.000151,0.013711,16.023397,0.081873,0.476396,0.0001,7.545432,0.009031,0.293371,0.105868,0.000245,0.000279,0.000262,1
-71.144694,0.691527,-0.07369,-0.597871,-0.107793,0.000182,0.000169,0.000153,0.00214,14.785669,0.588361,0.114275,0.000095,0.63482,0.00459,0.310944,0.098338,0.000176,0.000196,0.000149,1
-71.042103,0.601009,0.70291,0.162556,0.081421,0.000159,0.000144,0.000134,0.004076,13.982092,0.378488,0.344012,0.000098,0.925637,0.005401,0.236099,0.142126,0.00025,0.000273,0.000162,1
-68.288992,0.54813,0.553513,-0.002652,0.106424,0.000216,0.000195,0.000177,0.010155,12.575997,0.535725,0.712601,0.00013,1.460271,0.004375,0.288285,0.089028,0.000263,0.000292,0.000196,1
-70.42375,-0.362748,-0.731701,-0.121843,0.377649,0.00023,0.000237,0.000154,0.007711,14.960699,0.131835,0.289259,0.000073,9.535518,0.00879,0.236282,0.168137,0.000158,0.000177,0.00028,1
-70.069509,-0.756419,-0.390497,0.164171,0.59695,0.000161,0.000163,0.000112,0.009006,14.46972,0.361652,0.504297,0.000065,6.42653,0.009423,0.172509,0.088803,0.000162,0.00018,0.000206,1
-70.116113,-1.262574,-0.1016,0.283219,0.734273,0.000185,0.000184,0.000123,0.007593,14.681284,0.134561,0.156557,0.000072,6.786581,0.008128,0.232577,0.079109,0.000173,0.000191,0.000235,1
-68.941422,0.339244,-0.639579,-0.224085,0.431802,0.000202,0.000197,0.000179,0.0161,14.532413,0.288955,0.507419,0.000107,6.445871,0.012008,0.204032,0.15107,0.000265,0.000297,0.00033,1
-69.969326,0.507121,-0.317728,-0.123909,0.055284,0.000152,0.000146,0.000139,0.016818,14.021688,0.08557,0.457831,0.000087,1.405842,0.013702,0.216008,0.144753,0.000258,0.000297,0.000261,1
-70.469431,0.724013,-1.017014,-0.827884,0.923433,0.00016,0.000159,0.000153,0.010612,15.170867,0.032015,0.332132,0.00008,8.246543,0.010628,0.359342,0.133567,0.000168,0.000186,0.000257,1
-71.051433,0.845497,-0.308028,-0.247857,0.052465,0.00014,0.000131,0.000121,0.003187,14.443544,0.405814,0.307453,0.000074,0.710717,0.004491,0.238784,0.189985,0.000138,0.000154,0.00012,1
-70.334737,0.445696,0.09452,-0.115462,0.070103,0.000203,0.000185,0.000173,0.012727,13.548101,0.285668,0.186297,0.000124,0.666832,0.004638,0.272939,0.212632,0.000267,0.000298,0.00019,1
-69.64379,0.326494,0.347124,-0.432134,-0.097751,0.000186,0.000168,0.000151,0.007234,13.305579,0.763611,0.300182,0.000111,0.881195,0.005298,0.270048,0.093502,0.000222,0.000248,0.000173,1
-69.614066,-0.76635,-1.00161,-0.035345,0.385545,0.000212,0.000216,0.00014,0.00743,14.485057,0.318344,0.320212,0.000068,6.712774,0.00895,0.155868,0.173122,0.000145,0.000162,0.000251,1
-70.659811,-0.814687,-0.351973,0.011949,0.437545,0.000161,0.000163,0.00011,0.008072,14.853858,0.453318,0.636832,0.000061,8.513945,0.009242,0.180296,0.103222,0.000149,0.000165,0.000201,1
-69.891331,-0.936443,-0.220025,-0.032507,0.362574,0.000204,0.0002,0.000136,0.010006,14.607156,0.195485,0.273551,0.000085,7.10697,0.009548,0.184085,0.087068,0.000211,0.000234,0.000268,1
-68.991677,0.481332,-0.639874,-0.202439,0.779017,0.000196,0.000197,0.000184,0.015273,14.387864,0.10333,0.120619,0.0001,6.863126,0.010411,0.230642,0.119652,0.000239,0.000273,0.000334,1
-72.204339,0.228995,-0.46042,-0.377609,0.526673,0.000124,0.000122,0.000116,0.020244,15.423242,0.134531,0.138442,0.00007,0.878131,0.014134,0.151542,0.103705,0.000214,0.00024,0.000219,1
-70.137862,0.308177,-0.408348,-0.591238,0.310562,0.000155,0.000148,0.000147,0.018561,14.981595,0.255615,0.332555,0.00009,2.779172,0.012843,0.149182,0.188674,0.000255,0.000275,0.000256,1
-70.393617,0.603397,-0.196965,-0.658076,-0.021796,0.000164,0.000153,0.000139,0.006428,14.118421,0.513427,0.173147,0.000085,0.645122,0.004676,0.279789,0.065094,0.000158,0.000176,0.000134,1
-71.042619,0.393226,0.108239,-0.070463,-0.119164,0.000215,0.000196,0.000182,0.016594,14.043666,0.344387,0.164815,0.000132,0.714988,0.005156,0.238974,0.113991,0.000282,0.000314,0.000202,1
-68.595914,0.178448,0.169024,-0.394532,-0.358176,0.000178,0.000162,0.000148,0.010999,12.81681,0.614374,0.20787,0.000106,1.28252,0.0052,0.264888,0.131168,0.00021,0.000232,0.000158,1
-69.956583,-1.177771,-0.330103,-0.104674,0.843927,0.000196,0.000201,0.000133,0.009269,14.582039,0.172573,0.151073,0.000068,6.312124,0.007958,0.155451,0.122815,0.000151,0.000168,0.000233,1
-69.626238,-0.650286,0.001458,-0.134887,0.884597,0.000162,0.000164,0.000113,0.006732,14.025702,0.359684,0.361597,0.000065,7.26434,0.008353,0.120311,0.092703,0.000162,0.00018,0.000203,1
-69.602614,-0.954793,-0.19662,-0.072281,0.957928,0.000186,0.000183,0.000123,0.007373,14.618179,0.077212,0.078177,0.000072,5.060177,0.008436,0.129761,0.084228,0.000132,0.000146,0.000209,1
-68.489853,0.75139,-1.108875,-0.562179,0.590629,0.000198,0.000201,0.000186,0.011631,14.399519,0.202991,0.533983,0.000096,7.029813,0.010748,0.281233,0.100447,0.000222,0.000251,0.000332,1
-69.046267,0.529847,-0.198918,0.118195,0.541573,0.000153,0.000149,0.000137,0.020891,13.844241,0.078847,0.416545,0.000084,2.000114,0.013152,0.265412,0.156651,0.000225,0.000246,0.000248,1
-69.864504,0.234631,-0.504757,-0.145156,0.245474,0.000165,0.000152,0.000149,0.011741,14.911511,0.105951,0.541129,0.000097,4.485841,0.010099,0.332393,0.146392,0.000253,0.000286,0.000261,1
-68.518713,0.070223,0.060762,-0.583243,0.090511,0.000209,0.000194,0.000171,0.008315,13.728257,0.767736,0.219025,0.000101,0.650858,0.004412,0.28373,0.06733,0.00017,0.00019,0.000158,1
-71.620052,0.385265,-0.050762,-0.269285,0.028192,0.000199,0.000181,0.000169,0.004367,14.181395,0.284704,0.291477,0.000122,0.726464,0.006151,0.163938,0.12188,0.000265,0.000294,0.000196,1
-69.181128,0.178275,0.078098,-0.43051,-0.146584,0.000216,0.000194,0.000175,0.004127,13.356322,0.666167,0.398947,0.000132,1.595276,0.00451,0.1669,0.098242,0.00027,0.000299,0.000199,1
-70.398223,-0.934806,-0.427436,0.164879,0.530166,0.00021,0.000216,0.00014,0.00912,15.150147,0.119128,0.212942,0.000068,7.018831,0.009037,0.170707,0.123111,0.000142,0.000159,0.000252,1
-69.442914,-0.558479,-0.311284,0.222313,0.441603,0.000169,0.000181,0.000122,0.011466,14.309132,0.337519,0.521151,0.000049,4.346582,0.007692,0.117997,0.108195,0.000119,0.00013,0.000228,1
-70.619524,-0.719343,0.089323,-0.358692,0.994483,0.000168,0.000166,0.000113,0.009604,15.033036,0.301639,0.214242,0.000064,6.446021,0.009147,0.123529,0.147603,0.000143,0.000153,0.000201,1
-68.68804,-0.269897,-0.562954,-0.212259,0.686523,0.000183,0.000176,0.000156,0.012967,14.41375,0.143322,0.103611,0.000099,6.014124,0.012197,0.200077,0.164363,0.000236,0.000254,0.000269,1
-68.194367,0.681019,-0.585677,-0.3423,0.38783,0.000192,0.000193,0.000177,0.011391,13.685739,0.090249,0.434722,0.000094,3.581833,0.011251,0.312966,0.150362,0.000246,0.000276,0.000343,1
-69.355782,0.70485,-0.273322,-0.3865,0.374833,0.000161,0.000151,0.000143,0.016474,14.476665,0.091586,0.249767,0.000095,3.618279,0.011175,0.206638,0.149638,0.000237,0.000252,0.000231,1
-68.738648,0.491336,0.06682,-0.734393,-0.270686,0.0002,0.000184,0.000161,0.008129,13.993015,0.67427,0.15231,0.000097,0.674045,0.004409,0.299991,0.089186,0.000163,0.000181,0.000146,1
-71.261012,0.461186,0.225649,0.28366,-0.078247,0.000148,0.000136,0.000127,0.009278,14.066741,0.284816,0.15747,0.000089,0.545448,0.004857,0.203216,0.168233,0.000207,0.000227,0.000139,1
-71.019211,0.10908,0.43698,0.20184,-0.399182,0.000217,0.000196,0.000178,0.004857,14.847936,0.545928,0.277522,0.000132,1.449448,0.004867,0.281174,0.159276,0.000267,0.000296,0.000194,1
-69.731008,-0.901922,-0.499898,-0.206714,-0.555327,0.000261,0.000294,0.000176,0.006287,14.88698,0.121174,0.298302,0.000048,2.059717,0.007128,0.080941,0.166888,0.000029,0.000043,0.000312,1
-71.844113,-0.67631,-0.600575,0.167546,0.409664,0.000149,0.000158,0.000106,0.010533,14.484606,0.352227,0.520547,0.000048,3.369359,0.008793,0.184796,0.26173,0.00013,0.000141,0.000198,1
-70.059016,-0.88827,-0.290372,0.075064,0.727715,0.000164,0.000161,0.000106,0.008024,14.83713,0.462133,0.322592,0.000061,6.617049,0.008539,0.142434,0.170975,0.000139,0.000152,0.000195,1
-69.409681,0.408613,-0.529326,-0.667796,0.561853,0.000186,0.000187,0.000175,0.015478,14.777459,0.048912,0.257796,0.000093,6.540653,0.011523,0.237254,0.148797,0.000226,0.000256,0.000324,1
-70.736685,0.179271,-0.331578,-0.166519,0.43265,0.000125,0.000125,0.000118,0.017716,14.299917,0.052328,0.399697,0.000067,1.303087,0.014865,0.170261,0.149057,0.000197,0.000221,0.00023,1
-72.396298,0.62933,-0.269971,-0.443951,0.591399,0.000169,0.000159,0.000153,0.013127,15.856121,0.048274,0.299646,0.000097,4.023353,0.012744,0.334764,0.124991,0.000258,0.000287,0.000267,1
-70.394223,0.522547,0.00691,-0.262702,0.085689,0.00019,0.000177,0.000161,0.01187,14.184943,0.743631,0.23916,0.000103,0.78926,0.004646,0.283548,0.080015,0.000197,0.000219,0.000163,1
-70.848,-0.078896,0.242275,-0.025438,0.121335,0.00019,0.000172,0.00016,0.050259,13.912309,0.79399,0.306812,0.000117,0.77057,0.004986,0.321016,0.124246,0.000254,0.000283,0.000176,1
-69.579992,0.5392,0.344911,-0.170778,-0.481915,0.000197,0.000178,0.00016,0.004255,13.567699,0.494718,0.17926,0.000118,1.094605,0.004101,0.284453,0.127337,0.00023,0.000256,0.000177,1
